id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
498,Casa,Área gourmet,20.0,2Q+1B,Popular,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
499,Casa,Área gourmet,20.0,1Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
500,Casa,Área gourmet,20.0,2Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
501,Casa,Área gourmet,28.0,1Q+1B,Popular,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
502,Casa,Área gourmet,28.0,2Q+1B,Popular,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
503,Casa,Área gourmet,28.0,1Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
504,Casa,Área gourmet,28.0,2Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
505,Casa,Área gourmet,15,1Q+1B,Popular,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
506,Casa,Área gourmet,15,2Q+1B,Popular,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
507,Casa,Área gourmet,15,1Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
508,Casa,Área gourmet,15,2Q+1B,Médio,"Espaço gourmet: churrasqueira em alvenaria ou pré-moldada, bancada, cuba, armários, revestimento resistente, iluminação e piso antiderrapante",expandido
509,Casa,Área gourmet,42.0,1Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
510,Casa,Área gourmet,42.0,2Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
511,Casa,Área gourmet,42.0,1Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
512,Casa,Área gourmet,42.0,2Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
513,Casa,Área gourmet,21.0,1Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
514,Casa,Área gourmet,21.0,2Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
515,Casa,Área gourmet,21.0,1Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
516,Casa,Área gourmet,21.0,2Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
517,Casa,Área gourmet,30.0,1Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
518,Casa,Área gourmet,30.0,2Q+1B,Médio,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
519,Casa,Área gourmet,30.0,1Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
520,Casa,Área gourmet,30.0,2Q+1B,Luxo,"Área gourmet premium: churrasqueira argentina, forno de pizza (se viável), bancada em granito, geladeira embutida, iluminação cênica e pergolado decorativo",expandido
521,Casa,Varanda,10.0,1Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
522,Casa,Varanda,10.0,2Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
523,Casa,Varanda,10.0,1Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
524,Casa,Varanda,10.0,2Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
525,Casa,Varanda,20,1Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
526,Casa,Varanda,20,2Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
527,Casa,Varanda,20,1Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
528,Casa,Varanda,20,2Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
529,Casa,Varanda,15.0,1Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
530,Casa,Varanda,15.0,2Q+1B,Popular,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
531,Casa,Varanda,15.0,1Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
532,Casa,Varanda,15.0,2Q+1B,Médio,"Varanda casa: piso externo, guarda-corpo novo, iluminação, tomadas e pintura de paredes/teto",expandido
533,Casa,Varanda,14.0,1Q+1B,Popular,"Varanda simples: pintura, piso cerâmico externo, iluminação básica e guarda-corpo revisado",expandido
534,Casa,Varanda,14.0,2Q+1B,Popular,"Varanda simples: pintura, piso cerâmico externo, iluminação básica e guarda-corpo revisado",expandido
535,Casa,Varanda,7.0,1Q+1B,Popular,"Varanda simples: pintura, piso cerâmico externo, iluminação básica e guarda-corpo revisado",expandido
536,Casa,Varanda,7.0,2Q+1B,Popular,"Varanda simples: pintura, piso cerâmico externo, iluminação básica e guarda-corpo revisado",expandido
537,Casa,Garagem,42.0,1Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",expandido
538,Casa,Garagem,42.0,2Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",expandido
539,Casa,Garagem,21.0,1Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",expandido
540,Casa,Garagem,21.0,2Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",expandido
541,Casa,Garagem,30.0,1Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",expandido
542,Casa,Garagem,30.0,2Q+1B,Popular,"Garagem organizada: pintura de piso (tinta específica), demarcações, prateleiras metálicas e iluminação funcional",base
543,Casa,Garagem,40.0,1Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
544,Casa,Garagem,40.0,2Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
545,Casa,Garagem,40.0,1Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
546,Casa,Garagem,40.0,2Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
547,Casa,Garagem,56.0,1Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
548,Casa,Garagem,56.0,2Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
549,Casa,Garagem,56.0,1Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
550,Casa,Garagem,56.0,2Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
551,Casa,Garagem,28.0,1Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
552,Casa,Garagem,28.0,2Q+1B,Popular,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
553,Casa,Garagem,28.0,1Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
554,Casa,Garagem,28.0,2Q+1B,Médio,"Garagem funcional: pintura epóxi, armários de parede, bancada de trabalho, iluminação LED e tomadas para ferramentas",expandido
555,Casa,Quintal,50.0,1Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",expandido
556,Casa,Quintal,50.0,2Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",base
557,Casa,Quintal,35.0,1Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",expandido
558,Casa,Quintal,35.0,2Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",expandido
559,Casa,Quintal,70.0,1Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",expandido
560,Casa,Quintal,70.0,2Q+1B,Popular,"Quintal básico: nivelamento, grama ou piso intertravado, drenagem superficial e iluminação de segurança",expandido
561,Casa,Quintal/jardim,56.0,1Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
562,Casa,Quintal/jardim,56.0,2Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
563,Casa,Quintal/jardim,56.0,1Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
564,Casa,Quintal/jardim,56.0,2Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
565,Casa,Quintal/jardim,80.0,1Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
566,Casa,Quintal/jardim,80.0,2Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
567,Casa,Quintal/jardim,80.0,1Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
568,Casa,Quintal/jardim,80.0,2Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
569,Casa,Quintal/jardim,112.0,1Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
570,Casa,Quintal/jardim,112.0,2Q+1B,Popular,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
571,Casa,Quintal/jardim,112.0,1Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
572,Casa,Quintal/jardim,112.0,2Q+1B,Médio,"Paisagismo leve: canteiros, plantio, irrigação básica, iluminação de jardim, deck de madeira ou WPC e mobiliário externo",expandido
573,Casa,Fachada,42.0,1Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",expandido
574,Casa,Fachada,42.0,2Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",expandido
575,Casa,Fachada,60.0,1Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",expandido
576,Casa,Fachada,60.0,2Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",base
577,Casa,Fachada,84.0,1Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",expandido
578,Casa,Fachada,84.0,2Q+1B,Popular,"Fachada casa: pintura externa com tratamento de fissuras, selagem de esquadrias, limpeza de telhado e revisão de calhas",expandido
579,Casa,Fachada,56.0,1Q+1B,Popular,"Renovação de fachada: pintura texturizada, troca de esquadrias por alumínio, revestimento de muro, iluminação de destaque e paisagismo frontal",expandido
580,Casa,Fachada,56.0,2Q+1B,Popular,"Renovação de fachada: pintura texturizada, troca de esquadrias por alumínio, revestimento de muro, iluminação de destaque e paisagismo frontal",expandido
581,Casa,Fachada,56.0,1Q+1B,Médio,"Renovação de fachada: pintura texturizada, troca de esquadrias por alumínio, revestimento de muro, iluminação de destaque e paisagismo frontal",expandido
